id,mass,massupper,masslower,width,widthupper,widthlower,i,g,p,c,anti,charge,rank,status,name,quarks,latex,pythia
4900111,10000.0,,,0.0,,,,,,,,0,,,pivDiag,,,True
4900113,10000.0,,,0.0,,,,,,,,0,,,rhovDiag,,,True
4900211,10000.0,,,0.0,,,,,,,,0,,,pivUp,,,True
4900213,10000.0,,,0.0,,,,,,,,0,,,rhovUp,,,True
4900991,1000.0,,,0.0,,,,,,,,0,,,ggv,,,True
5000023,4000000.0,,,240000.0,,,,,,,,0,,,Z_KK,,,True
5000039,0.0,,,0.0,,,,,,,,0,,,Graviton,,,True
5100021,1000000.0,,,170000.0,,,,,,,,0,,,KKgluon*,,,True
5100039,1000000.0,,,141.5,,,,,,,,0,,,Graviton*,,,True
9900012,500000.0,,,0.98,,,,,,,,0,,,nu_Re,,,True
9900014,500000.0,,,0.98,,,,,,,,0,,,nu_Rmu,,,True
9900016,500000.0,,,0.9700000000000001,,,,,,,,0,,,nu_Rtau,,,True
9900020,0.0,,,0.0,,,,,,,,0,,,gam_diff0,,,True
9900023,1200000.0,,,26720.0,,,,,,,,0,,,Z_R0,,,True
9900024,750000.0,,,21749.16,,,,,,,,1,,,W_R+,,,True
9900041,200000.0,,,881.59,,,,,,,,2,,,H_L++,,,True
9900042,200000.0,,,880.01,,,,,,,,2,,,H_R++,,,True
9900110,0.0,,,0.0,,,,,,,,0,,,rho_diff0,,,True
9900210,0.0,,,0.0,,,,,,,,1,,,pi_diffr+,,,True
9900220,0.0,,,0.0,,,,,,,,0,,,omega_di,,,True
9900330,0.0,,,0.0,,,,,,,,0,,,phi_diff,,,True
9900440,0.0,,,0.0,,,,,,,,0,,,J/psi_di,,,True
9902110,0.0,,,0.0,,,,,,,,0,,,n_diffr0,,,True
9902210,0.0,,,0.0,,,,,,,,1,,,p_diffr+,,,True
9940003,3296.92,,,0.0,,,,,,,,0,,,J/psi[3S1(8)],,,True
9940005,3756.2000000000003,,,0.0,,,,,,,,0,,,chi_2c[3S1(8)],,,True
9940011,3614.75,,,0.0,,,,,,,,0,,,chi_0c[3S1(8)],,,True
9940023,3710.66,,,0.0,,,,,,,,0,,,chi_1c[3S1(8)],,,True
9940103,3886.11,,,0.0,,,,,,,,0,,,psi(2S)[3S1(8)],,,True
9941003,3296.92,,,0.0,,,,,,,,0,,,J/psi[1S0(8)],,,True
9941103,3886.11,,,0.0,,,,,,,,0,,,psi(2S)[1S0(8)],,,True
9942003,3296.92,,,0.0,,,,,,,,0,,,J/psi[3PJ(8)],,,True
9942033,3973.15,,,0.0,,,,,,,,0,,,psi(3770)[3PJ(8)],,,True
9942103,3886.11,,,0.0,,,,,,,,0,,,psi(2S)[3PJ(8)],,,True
9950003,9660.3,,,0.0,,,,,,,,0,,,Upsilon[3S1(8)],,,True
9950005,10112.199999999999,,,0.0,,,,,,,,0,,,chi_2b[3S1(8)],,,True
9950011,10059.4,,,0.0,,,,,,,,0,,,chi_0b[3S1(8)],,,True
9950023,10092.800000000001,,,0.0,,,,,,,,0,,,chi_1b[3S1(8)],,,True
9950103,10223.26,,,0.0,,,,,,,,0,,,Upsilon(2S)[3S1(8)],,,True
9950203,10555.199999999999,,,0.0,,,,,,,,0,,,Upsilon(3S)[3S1(8)],,,True
9951003,9660.3,,,0.0,,,,,,,,0,,,Upsilon[1S0(8)],,,True
9951103,10223.26,,,0.0,,,,,,,,0,,,Upsilon(2S)[1S0(8)],,,True
9951203,10555.199999999999,,,0.0,,,,,,,,0,,,Upsilon(3S)[1S0(8)],,,True
9952003,9660.3,,,0.0,,,,,,,,0,,,Upsilon[3PJ(8)],,,True
9952103,10223.26,,,0.0,,,,,,,,0,,,Upsilon(2S)[3PJ(8)],,,True
9952203,10555.199999999999,,,0.0,,,,,,,,0,,,Upsilon(3S)[3PJ(8)],,,True
1000010020,1876.0,,,0.0,,,,,,,,1,,,2H,,,True
1000020040,3728.4,,,0.0,,,,,,,,2,,,4He,,,True
1000030060,5603.051200000001,,,0.0,,,,,,,,3,,,6Li,,,True
1000060120,11177.929,,,0.0,,,,,,,,6,,,12C,,,True
1000080160,14899.168,,,0.0,,,,,,,,8,,,16O,,,True
1000290630,58618.646,,,0.0,,,,,,,,29,,,63Cu,,,True
1000541290,120046.45,,,0.0,,,,,,,,54,,,129Xe,,,True
1000791970,183473.19,,,0.0,,,,,,,,79,,,197Au,,,True
1000822080,193729.02,,,0.0,,,,,,,,82,,,208Pb,,,True
